urlid,URL,Label, Source IP, Source Port, Destination IP, Destination Port, Timestamp,Results
10.42.0.211-104.192.110.245-55122-443-6,chemistry.about.com/od/famousscientists/ig/Famous-Scientists---M-Names/Rudolph-Marcus.htm,no cyber attack,10.42.0.211,55551,52.84.145.189,443,04-08-17 4:10,0
10.42.0.151-31.13.80.52-52505-443-6,chemistry.berkeley.edu/,no cyber attack,10.42.0.211,52478,64.71.142.96,443,04-08-17 11:27,0
10.42.0.151-23.208.106.113-39874-443-6,chemistry.lsu.edu/site/People/Faculty/Kevin%20Smith/item1139.html,no cyber attack,10.42.0.42,57235,10.42.0.1,53,04-08-17 8:17,0
10.42.0.42-103.7.30.118-37939-80-6,chemistry.missouri.edu/,no cyber attack,10.42.0.211,46068,10.42.0.1,53,04-08-17 4:57,0
157.55.130.167-10.42.0.151-40019-48848-6,chemistry.technion.ac.il/seymour_schulich.htm,no cyber attack,10.42.0.42,43909,183.79.248.124,443,04-08-17 7:09,0
10.42.0.211-104.88.89.135-38023-443-6,chemistrydaily.com/chemistry/University_of_Montreal,no cyber attack,10.42.0.211,46725,205.204.101.196,443,04-08-17 4:58,0
10.42.0.211-123.59.190.251-38247-80-6,chemistrydaily.com/chemistry/chemistrydaily.com:Infobox,no cyber attack,10.42.0.211,51036,74.6.105.13,443,12-07-17 1:32,0
216.58.217.99-10.42.0.151-80-36089-6,chemwiki.ucdavis.edu/Physical_Chemistry/Quantum_Mechanics/Blackbody_Radiation,no cyber attack,10.42.0.151,49502,172.217.9.238,443,05-08-17 10:19,0
10.42.0.211-10.42.0.1-61096-53-17,chennai-properties.estatesmall.com/,no cyber attack,10.42.0.42,53133,203.205.158.66,80,04-08-17 5:42,0
180.149.134.141-10.42.0.211-80-37490-6,chennai.bsnl.co.in/,no cyber attack,10.42.0.211,55092,36.51.254.232,443,04-08-17 7:59,0
172.217.10.226-10.42.0.211-443-59531-6,chennai.com/,no cyber attack,69.28.57.146,9090,10.42.0.42,57071,05-08-17 11:52,0
151.101.22.2-10.42.0.211-443-38657-6,chennai.quikr.com/,no cyber attack,10.42.0.211,48705,151.101.0.166,443,04-08-17 8:02,0
172.217.11.10-10.42.0.211-443-38622-6,chennai.usconsulate.gov/,no cyber attack,172.217.10.67,443,10.42.0.151,33764,05-08-17 8:00,0
172.217.3.106-10.42.0.42-443-39506-6,chennai.zameen-zaidad.com/,no cyber attack,206.126.112.142,443,10.42.0.151,59067,04-08-17 6:26,0
10.42.0.211-10.42.0.1-54459-53-17,chennai365.com/,no cyber attack,10.42.0.151,61707,10.42.0.1,53,30-06-17 10:17,0
10.42.0.211-10.42.0.1-21970-53-17,chennaiairport.com/,no cyber attack,10.42.0.151,54256,198.105.244.11,80,05-08-17 11:19,0
10.42.0.211-10.42.0.1-12222-53-17,chennaicyber attackminton.com/,no cyber attack,10.42.0.211,53363,54.190.179.118,80,04-08-17 4:25,0
10.42.0.211-10.42.0.1-2441-53-17,chennaicabs33.com/,no cyber attack,10.42.0.211,33016,172.217.10.33,443,04-08-17 10:09,0
10.42.0.42-36.51.254.232-43849-443-6,chennaicounseling.com/,no cyber attack,10.42.0.211,60774,65.55.223.31,40015,12-07-17 12:52,0
10.42.0.151-104.244.43.227-49851-443-6,chennaiescorts.org/,no cyber attack,10.42.0.211,54610,10.42.0.1,53,04-08-17 11:09,0
10.42.0.211-115.239.210.141-57524-80-6,chennaiflats.com/,no cyber attack,10.42.0.211,36565,104.192.110.245,443,05-08-17 12:06,0
180.76.148.209-10.42.0.211-80-38701-6,chennaionline.com/,no cyber attack,10.42.0.42,16688,10.42.0.1,53,05-08-17 11:55,0
180.76.147.97-10.42.0.42-80-60516-6,chennaiproperty.asia/,no cyber attack,10.42.0.42,35760,104.193.88.109,80,04-08-17 5:16,0
10.42.0.42-66.198.24.253-35864-80-6,chennaisahodaya.org/,no cyber attack,10.42.0.42,43848,36.51.254.232,443,04-08-17 9:47,0
172.217.3.110-10.42.0.42-443-58927-6,chennaiups.com/,no cyber attack,10.42.0.42,53996,203.205.158.61,80,04-08-17 8:18,0
172.217.10.106-10.42.0.151-443-33798-6,chennaivibes.com/,no cyber attack,10.42.0.211,49899,112.80.248.220,80,04-08-17 1:24,0
222.73.28.96-10.42.0.42-80-47416-6,chenowethsite.com/ch1jjj0.htm,no cyber attack,10.42.0.42,56246,106.39.162.36,80,04-08-17 5:41,0
10.42.0.211-23.21.95.195-44081-443-6,chenowethsite.com/ch6t2s12.htm,no cyber attack,10.42.0.151,59439,183.56.172.140,80,26-06-17 1:29,0
10.42.0.211-10.42.0.1-49732-53-17,chenowethsite.com/ch6t6j5.htm,no cyber attack,221.228.208.97,80,10.42.0.211,49901,04-08-17 12:41,0
10.42.0.151-10.42.0.1-42782-53-17,chenowethsite.com/ch6t7j.htm,no cyber attack,10.42.0.151,43853,172.217.10.238,443,30-06-17 3:36,0
10.42.0.151-104.244.42.130-40208-443-6,chenowethsite.com/chennmc5.htm,no cyber attack,10.42.0.151,44546,95.213.11.133,80,30-06-17 2:13,0
172.217.11.10-10.42.0.211-443-36099-6,chenxiao.en.alibaba.com/,no cyber attack,10.42.0.151,56668,180.163.15.184,80,30-06-17 10:25,0
8.8.8.8-10.42.0.211-53-60657-17,chercarkennels.net/,no cyber attack,10.42.0.42,57614,23.192.76.180,443,14-08-17 3:03,0
10.42.0.211-64.71.142.124-55878-443-6,cherie-roberts.gonetoosoon.org/,no cyber attack,157.240.18.36,443,10.42.0.211,52973,05-08-17 12:03,0
10.42.0.151-31.13.71.37-47035-443-6,cherie-roberts.gonetoosoon.org/photos/list/,no cyber attack,64.71.142.125,443,10.42.0.151,33334,04-08-17 6:30,0
172.217.3.106-10.42.0.211-443-54359-6,cherieroberts.deviantart.com/,no cyber attack,10.42.0.211,41734,205.204.101.182,443,04-08-17 1:25,0
10.42.0.211-104.209.188.76-37524-443-6,cherieroberts.nudenakedcelebrities.com/,no cyber attack,10.42.0.151,41259,54.192.38.230,443,05-08-17 5:27,0
10.42.0.211-66.198.24.240-48286-80-6,cherieroberts.yuku.com/,no cyber attack,10.42.0.151,60134,172.217.10.238,443,30-06-17 3:31,0
172.217.10.67-10.42.0.211-443-58853-6,chernobyl-curs.deviantart.com/,no cyber attack,10.42.0.151,48438,216.58.219.193,443,30-06-17 12:16,0
10.42.0.151-10.42.0.1-63353-53-17,cherokeecountychamber.com/,no cyber attack,10.42.0.211,50869,23.101.116.26,443,04-08-17 1:40,0
202.77.129.150-10.42.0.211-80-48433-6,cherokeecountydevelopmentboard.com/,no cyber attack,10.42.0.151,40758,10.42.0.1,53,30-06-17 3:33,0
10.42.0.211-121.12.98.62-51892-80-6,cherokeecountykansas.yuku.com/topic/378/Baxter-Springs-Kansas?page=19,no cyber attack,10.42.0.211,54403,183.79.250.251,443,04-08-17 5:54,0
10.42.0.151-52.1.14.213-49230-443-6,cherokeecountykansas.yuku.com/topic/494,no cyber attack,172.217.10.74,443,10.42.0.151,47357,04-08-17 7:28,0
10.42.0.211-34.227.133.130-48183-443-6,cherokeecountykansas.yuku.com/topic/515,no cyber attack,10.42.0.211,57402,31.13.80.52,443,30-06-17 4:24,0
203.205.158.61-10.42.0.42-80-46663-6,cherokeecountykansas.yuku.com/topic/574/Obits-Morning-Sun-Pittsburg-KS-2010?page=12,no cyber attack,10.42.0.211,45482,192.229.173.173,443,05-07-17 8:57,0
10.42.0.211-69.147.64.34-46381-443-6,cherokeecountyprobate.com/,no cyber attack,10.42.0.42,53378,205.204.101.196,443,04-08-17 10:57,0
192.229.163.180-10.42.0.151-443-58300-6,cherokeefca.com/,no cyber attack,192.229.173.173,80,10.42.0.151,57980,05-08-17 1:11,0
172.217.3.110-10.42.0.151-443-41414-17,cherokeemuseumsc.org/,no cyber attack,119.146.74.31,443,10.42.0.42,35561,23-06-17 4:44,0
10.42.0.211-74.217.63.22-36335-443-6,cherokeesouthcarolina.com/,no cyber attack,10.42.0.211,57668,10.42.0.1,53,04-08-17 2:26,0
219.142.78.162-10.42.0.211-80-49212-6,cherokeewolfclan.net/,no cyber attack,10.42.0.211,37733,192.229.173.173,443,30-06-17 9:44,0
216.58.219.202-10.42.0.211-443-51389-6,cherry-creek-cabinets.com/,no cyber attack,10.42.0.151,43558,104.88.88.137,80,30-06-17 3:39,0
10.42.0.211-23.205.27.180-59853-443-6,cherrygrrl.com/interview-lily-tomlin/,no cyber attack,10.42.0.151,56813,104.193.88.109,80,05-08-17 5:25,0
180.76.168.195-10.42.0.211-80-40423-6,cherryhillfallschurch.org/,no cyber attack,10.42.0.211,51275,14.29.93.254,80,04-08-17 8:42,0
10.42.0.211-69.147.82.60-54708-443-6,cherryhillmeatprocessing.lbu.com/,no cyber attack,10.42.0.151,32806,10.42.0.1,53,05-08-17 2:05,0
172.217.12.193-10.42.0.42-443-34433-6,cherryoptometry.net/,no cyber attack,172.217.9.238,443,10.42.0.211,52933,04-08-17 8:20,0
172.217.6.195-10.42.0.42-443-48429-6,cherylbennettphotography.blogspot.com/,no cyber attack,10.42.0.42,50643,10.42.0.1,53,04-08-17 8:43,0
10.42.0.211-10.42.0.1-58816-53-17,cherylbycheryl.blogspot.com/,no cyber attack,10.42.0.151,29260,10.42.0.1,53,04-08-17 1:33,0
10.42.0.211-52.84.37.172-57728-443-6,cherylwildelife.blogspot.com/,no cyber attack,10.42.0.151,36039,172.217.11.14,443,04-08-17 5:04,0
208.80.154.224-10.42.0.211-443-58801-6,chesapeakecity.com/,no cyber attack,10.42.0.42,54159,10.42.0.1,53,04-08-17 9:48,0
140.205.34.4-10.42.0.211-443-56477-6,chesearch.engr.colostate.edu/ece/current_students/current_scholarships.shtml,no cyber attack,10.42.0.211,55258,123.125.29.220,80,04-08-17 7:58,0
10.42.0.211-77.234.41.79-41495-443-6,cheshirebmd.org.uk/cgi/deathind.cgi?county=cheshire,no cyber attack,10.42.0.42,44283,23.217.155.120,80,05-08-17 10:31,0
10.42.0.151-98.139.180.180-38601-443-6,chesnay.homestead.com/files/ChesnayE-o/i34.htm,no cyber attack,10.42.0.151,58361,192.229.163.180,443,30-06-17 4:41,0
172.217.10.100-10.42.0.42-443-36855-6,chesnay.homestead.com/files/ChesnayE-o/i46.htm,no cyber attack,10.42.0.42,44968,172.217.6.228,443,05-08-17 9:18,0
172.217.5.228-10.42.0.151-443-45708-6,chesnay.homestead.com/files/ChesnayE-o/p136.htm,no cyber attack,157.240.18.15,443,10.42.0.211,42532,04-08-17 3:51,0
172.217.10.14-10.42.0.211-443-53976-6,chesnay.homestead.com/files/ChesnayE-o/p202.htm,no cyber attack,10.42.0.211,37307,72.21.206.121,443,12-07-17 1:55,0
10.42.0.211-10.42.0.1-44002-53-17,chesnay.homestead.com/files/ChesnayE-o/p21.htm,no cyber attack,10.42.0.211,45996,10.42.0.1,53,12-07-17 1:36,0
182.254.5.234-10.42.0.151-80-34096-6,chesnay.homestead.com/files/ChesnayE-o/p295.htm,no cyber attack,69.147.82.61,443,10.42.0.211,35460,12-07-17 12:39,0
174.35.73.135-10.42.0.211-443-41373-6,chesnay.homestead.com/files/ChesnayE-o/p321.htm,no cyber attack,10.42.0.151,37281,172.217.12.131,443,04-07-17 10:16,0
172.217.6.195-10.42.0.151-443-56346-6,chesnay.homestead.com/files/ChesnayE-o/p51.htm,no cyber attack,10.42.0.211,41764,182.22.24.124,443,12-07-17 3:54,0
192.229.173.173-10.42.0.42-80-45581-6,chesnay.homestead.com/files/ChesnayE-o/p87.htm,no cyber attack,123.125.115.164,443,10.42.0.42,53520,04-08-17 9:48,0
10.42.0.211-123.125.29.220-56056-80-6,chesnay.homestead.com/files/ChesnayE-o/p88.htm,no cyber attack,10.42.0.211,43754,180.149.136.194,80,14-07-17 4:39,0
203.205.158.60-10.42.0.42-80-33371-6,chesnay.homestead.com/files/ChesnayE-o/p9.htm,no cyber attack,10.42.0.211,33145,66.198.24.250,80,11-07-17 9:47,0
10.42.0.211-54.192.37.226-37395-443-6,chesnay.homestead.com/files/ChesnayE-o/pd41.htm,no cyber attack,10.42.0.211,36144,172.217.10.42,443,05-08-17 12:35,0
172.217.12.176-10.42.0.151-443-56388-6,chesnay.homestead.com/files/ChesnayE-o/pd44.htm,no cyber attack,10.42.0.42,45739,104.254.66.16,80,04-08-17 6:26,0
10.42.0.211-23.23.242.24-50453-443-6,chesnay.homestead.com/files/ChesnayF-o/ui04.htm,no cyber attack,172.217.10.97,443,10.42.0.211,34438,04-08-17 2:44,0
10.42.0.211-104.244.43.3-40769-443-6,chesnee-south-carolina.apartmenthomeliving.com/,no cyber attack,10.42.0.42,52594,64.71.142.120,80,04-08-17 9:53,0
10.42.0.211-52.26.183.201-55149-443-6,chesnee.alumz.com/,no cyber attack,10.42.0.151,41096,172.217.9.227,443,05-08-17 11:14,0
10.42.0.211-98.139.180.149-42947-80-6,chesnee.net/,no cyber attack,10.42.0.151,59197,172.217.6.206,443,05-08-17 4:34,0
10.42.0.211-106.39.162.36-55112-80-6,chesnee.sc.foreclosure-support.com/,no cyber attack,172.217.10.106,443,10.42.0.211,44536,04-08-17 11:02,0
216.58.217.67-10.42.0.211-80-39257-6,chesnee.sc.house.info/,no cyber attack,10.42.0.151,50599,172.217.3.110,443,05-08-17 7:59,0
172.217.6.206-10.42.0.151-443-42318-6,chesnee.sc.used-cars.info/,no cyber attack,10.42.0.151,45052,217.69.136.175,443,05-08-17 1:10,0
10.42.0.1-10.42.0.42-53-2760-17,chesnee.spartanburg.sc.foreclosuredatabank.com/,no cyber attack,10.42.0.151,60324,172.217.12.208,443,05-08-17 5:01,0
10.42.0.151-31.13.80.5-45356-443-6,chesneeband.net/,no cyber attack,10.42.0.211,8932,10.42.0.1,53,17-07-17 10:43,0
216.58.217.100-10.42.0.211-443-53488-6,chesneefbc.com/,no cyber attack,54.219.149.130,443,10.42.0.211,36496,04-08-17 4:09,0
10.42.0.211-10.42.0.1-45185-53-17,chesneehighband.tripod.com/,no cyber attack,10.42.0.211,53937,180.149.153.234,80,11-07-17 9:47,0
10.42.0.211-107.21.116.9-54554-443-6,chesneehighschool.org/,no cyber attack,10.42.0.42,57305,104.97.95.172,80,04-08-17 9:56,0
202.77.129.150-10.42.0.151-443-41478-6,chesneehighschool.org/photos.html,no cyber attack,10.42.0.151,44705,104.244.43.227,443,05-08-17 8:51,0
10.42.0.1-10.42.0.42-53-47518-17,chesneeroadband.com/,no cyber attack,10.42.0.211,55665,118.123.114.134,80,05-07-17 8:56,0
163.177.151.166-10.42.0.42-80-50272-6,chesneesc.areaguides.net/,no cyber attack,208.80.154.224,443,10.42.0.42,35452,04-08-17 10:55,0
173.241.242.143-10.42.0.211-443-57422-6,chesneesc.htu.myareaguide.com/,no cyber attack,10.42.0.151,36116,172.217.10.14,443,30-06-17 4:14,0
10.42.0.211-10.42.0.1-16048-53-17,chesneestockyard.com/,no cyber attack,10.42.0.211,1848,10.42.0.1,53,11-07-17 6:30,0
10.42.0.211-54.192.38.7-42411-443-6,chessforallages.blogspot.com/2011/08/spraggett-on-smirnov.html,no cyber attack,10.42.0.42,37392,192.229.173.173,80,04-08-17 5:41,0
180.149.136.194-10.42.0.211-80-54204-6,chessimprover.com/?p=2060,no cyber attack,10.42.0.211,53227,64.71.142.96,443,04-08-17 10:45,0
10.42.0.151-10.42.0.1-11543-53-17,chessimprover.com/?page_id=996,no cyber attack,10.42.0.151,36482,172.217.12.174,443,04-08-17 10:17,0
205.204.101.182-10.42.0.211-443-46094-6,chesstournamentservices.com/cca/world-open/world-open-winners/,no cyber attack,192.229.173.173,80,10.42.0.42,37256,04-08-17 5:41,0
172.217.7.132-10.42.0.211-443-58094-6,chesterbrown.org/,no cyber attack,10.42.0.42,47732,172.217.6.234,443,04-08-17 6:05,0
10.42.0.211-10.42.0.1-1764-53-17,chesterfield.andrewzadel.com/,no cyber attack,10.42.0.211,44942,172.217.6.202,443,04-08-17 3:23,0
10.42.0.211-115.239.210.141-58269-80-6,chestofbooks.com/food/beverages/A-Treatise-On-Beverages/How-Liquefied-Carbonic-Acid-Is-Made.html,no cyber attack,10.42.0.42,45750,172.217.10.42,443,04-08-17 10:35,0
10.42.0.211-10.42.0.1-39439-53-17,chestofbooks.com/reference/American-Cyclopaedia-14/William-Maskell-William-May-Wightman.html,no cyber attack,10.42.0.211,41153,10.42.0.1,53,04-08-17 4:20,0
10.42.0.151-36.110.210.167-50947-80-6,chevalierdesaintgeorges.homestead.com/Dawson.html,no cyber attack,10.42.0.211,26081,10.42.0.1,53,04-08-17 10:20,0
10.42.0.211-103.235.46.212-35014-443-6,chevalierdesaintgeorges.homestead.com/Kay.html,no cyber attack,10.42.0.211,50765,169.47.5.250,443,17-07-17 11:12,0
10.42.0.42-68.67.178.111-40642-443-6,chevrolet-parts.uneedapart.com/chevrolet-el-camino-parts.php,no cyber attack,10.42.0.151,53226,183.3.235.80,80,30-06-17 10:22,0
172.217.6.238-10.42.0.151-443-45675-6,chevroletmalibu.carblogs.net/,no cyber attack,10.42.0.151,45341,172.217.12.138,443,05-08-17 9:27,0
172.217.10.46-10.42.0.151-443-48726-6,chevroletmalibu.net/,no cyber attack,10.42.0.211,6063,10.42.0.1,53,04-08-17 8:01,0
10.42.0.151-64.71.142.124-55387-443-6,chevrontexacocards.com/,no cyber attack,10.42.0.211,37790,217.10.138.216,80,30-06-17 9:28,0
174.129.32.117-10.42.0.211-443-48915-6,chevylift-kits-4you.com/,no cyber attack,10.42.0.42,31607,10.42.0.1,53,15-08-17 9:04,0
172.217.3.106-10.42.0.42-443-33565-6,cheyenne91.deviantart.com/,no cyber attack,10.42.0.151,32956,172.217.11.35,443,05-08-17 3:33,0
172.217.12.195-10.42.0.151-443-60411-6,cheysuli.com/,no cyber attack,10.42.0.211,39944,140.205.230.8,80,04-08-17 8:01,0
172.217.10.42-10.42.0.151-443-44134-6,chez-cheese.com/,no cyber attack,10.42.0.211,46634,114.112.89.213,80,04-08-17 8:00,0
10.42.0.211-64.71.142.124-38665-443-6,chezcharbonneau.com/,no cyber attack,10.42.0.151,60970,183.79.250.123,443,04-08-17 12:22,0
211.236.244.151-10.42.0.211-80-34466-6,chezcora-henri-charlesbourg.foodpages.ca/,no cyber attack,10.42.0.211,36442,180.149.136.247,80,12-07-17 1:54,0
10.42.0.211-10.42.0.1-15900-53-17,chezcora-henri.foodpages.ca/,no cyber attack,10.42.0.42,59006,121.12.98.85,80,04-08-17 6:01,0
10.42.0.211-23.206.166.66-48292-80-6,chezlucien.foodpages.ca/,no cyber attack,52.84.145.176,80,10.42.0.151,35771,30-06-17 2:31,0
180.149.153.68-10.42.0.211-80-55593-6,cheznamastenancy.blogspot.com/2010/11/nathan-oliveira-1929-2010.html,no cyber attack,10.42.0.1,50073,239.255.255.250,1900,04-08-17 7:59,0
10.42.0.42-64.71.142.110-44985-80-6,chezschwartzfilm.com/crew.html,no cyber attack,10.42.0.151,52386,106.39.169.66,80,30-06-17 1:27,0
10.42.0.151-31.13.71.3-36886-443-6,chfs.ky.gov/,no cyber attack,10.42.0.151,56530,31.13.80.5,443,05-08-17 4:05,0
10.42.0.211-10.42.0.1-10641-53-17,chhs1973.org/,no cyber attack,10.42.0.151,50838,172.217.6.234,443,05-08-17 12:43,0
10.42.0.1-10.42.0.42-53-38635-17,chi2006.org/,no cyber attack,10.42.0.42,35455,119.146.74.31,443,23-06-17 4:41,0
10.42.0.151-10.42.0.1-8507-53-17,chiariyees-coffeebread.blogspot.com/2011/08/new-in-town-en-ginza-cafe-pavilion.html,no cyber attack,10.42.0.211,17397,10.42.0.1,53,04-08-17 8:59,0
162.208.22.39-10.42.0.42-443-57844-6,chiblowlakelodge.net/,no cyber attack,10.42.0.42,36703,54.192.38.88,443,23-06-17 4:39,0
172.217.6.206-10.42.0.151-443-56384-6,chicago-bears-football.blogspot.com/,no cyber attack,10.42.0.151,44052,104.244.42.1,443,04-08-17 9:09,0
151.101.117.140-10.42.0.211-443-35782-6,chicago-hotels.travelape.com/loews-house-of-blues-hotel-chicago.html,no cyber attack,10.42.0.211,40691,202.77.129.150,443,04-08-17 8:20,0
172.217.3.110-10.42.0.151-443-45768-6,chicago.about.com/od/governmentandmedia/a/ILCounties.htm,no cyber attack,10.42.0.42,45023,37.1.204.175,80,15-08-17 12:17,0
10.42.0.211-98.139.199.205-59085-443-6,chicago.about.com/od/moviesandfilms/a/MoviesChicago.htm,no cyber attack,10.42.0.211,62760,10.42.0.1,53,04-08-17 4:55,0
10.42.0.151-65.55.118.92-46144-80-6,chicago.areaconnect.com/zip2.htm?city=Chicago&qs=IL&searchtype=bycity,no cyber attack,172.217.12.195,443,10.42.0.211,49653,04-08-17 10:00,0
198.105.244.11-10.42.0.42-80-34496-6,chicago.blockshopper.com/cities/buffalo_grove/streets/alden.ln,no cyber attack,10.42.0.151,18474,10.42.0.1,53,05-08-17 7:02,0
10.42.0.151-23.66.240.213-55015-80-6,chicago.blockshopper.com/cities/chicago-greater_grand_crossing/streets/dante.ave,no cyber attack,10.42.0.211,51690,172.217.6.202,443,04-08-17 2:05,0
10.42.0.211-121.12.98.62-35328-80-6,chicago.blockshopper.com/cities/glen_ellyn_unincorporated/streets/marston.ct,no cyber attack,10.42.0.151,46295,31.13.71.3,443,05-08-17 5:24,0
172.217.10.78-10.42.0.151-443-49472-6,chicago.blockshopper.com/cities/northbrook/streets/peachtree.ln,no cyber attack,172.217.9.227,443,10.42.0.42,51906,05-08-17 9:43,0
10.42.0.211-64.71.142.96-53661-443-6,chicago.blockshopper.com/condos/development/14076-1314-1318-e-54th-st,no cyber attack,10.42.0.211,44896,198.11.189.2,443,04-08-17 1:25,0
10.42.0.211-23.203.49.224-36090-443-6,chicago.blockshopper.com/condos/development/15306-hamlin-ridgeway-condos,no cyber attack,10.42.0.151,28521,10.42.0.1,53,05-08-17 12:13,0
10.42.0.211-54.243.77.213-35768-443-6,chicago.blockshopper.com/condos/development/302-rob-roy-country-club-village,no cyber attack,10.42.0.211,36495,58.63.236.212,443,05-08-17 12:50,0
10.42.0.211-106.39.169.66-44283-80-6,chicago.blockshopper.com/neighborhoods/north_cary/streets/lloyd.st,no cyber attack,10.42.0.211,34754,104.84.148.238,443,30-06-17 4:03,0
10.42.0.151-52.5.125.80-37302-443-6,chicago.blockshopper.com/property/03054130120000/685_macarthur,no cyber attack,10.42.0.211,46970,69.147.82.61,443,11-07-17 9:54,0
10.42.0.211-10.42.0.1-61397-53-17,chicago.blockshopper.com/property/1417106003/180_beaubien,no cyber attack,10.42.0.151,14925,10.42.0.1,53,26-06-17 12:32,0
10.42.0.1-10.42.0.42-53-54468-17,chicago.blockshopper.com/property/15-08-07-305-010-0000/2505_dougall/,no cyber attack,203.205.147.229,80,10.42.0.151,59775,30-06-17 1:14,0
172.217.3.110-10.42.0.211-443-54061-6,chicago.blockshopper.com/property/15051120170000/120_s_caryl,no cyber attack,10.42.0.42,46230,172.217.10.142,443,05-08-17 11:29,0
163.177.151.166-10.42.0.211-443-57528-6,chicago.blockshopper.com/property/15051180040000/211_s_caryl,no cyber attack,10.42.0.42,43347,222.73.28.96,80,04-08-17 11:20,0
10.42.0.211-64.71.142.124-52949-443-6,chicago.blockshopper.com/property/24041050370000/5220_avery,no cyber attack,172.217.11.14,443,10.42.0.42,34677,04-08-17 11:43,0
10.42.0.211-103.7.30.118-49042-80-6,chicago.blockshopper.com/sales/cities/naperville/2010/Apr,no cyber attack,8.6.0.1,0,8.0.6.4,0,30-06-17 12:13,0
172.217.10.46-10.42.0.211-443-50186-6,chicago.blockshopper.com/subdivisions/brookfarm,no cyber attack,10.42.0.211,55524,72.30.3.43,443,12-07-17 1:01,0
10.42.0.211-23.217.155.120-35942-80-6,chicago.blockshopper.com/subdivisions/ivanhoe/streets/cambridge.way,no cyber attack,10.42.0.151,40388,172.217.12.170,443,05-08-17 11:50,0
10.42.0.42-87.240.165.80-41928-80-6,chicago.cbslocal.com/2011/02/03/report-cutler-received-painkiller-shot-during-game/,no cyber attack,10.42.0.151,58309,106.11.129.143,80,05-08-17 5:25,0
10.42.0.151-13.32.234.180-37609-443-6,chicago.cbslocal.com/2011/06/15/report-blackhawks-to-name-bergevin-assistant-gm/,no cyber attack,10.42.0.211,43202,216.58.219.200,443,04-08-17 8:01,0
10.42.0.211-23.206.166.66-53449-80-6,chicago.cbslocal.com/2011/07/14/brenly-even-with-lost-season-cubs-cant-rush-prospects/,no cyber attack,10.42.0.42,57275,222.73.28.96,80,04-08-17 5:41,0
172.217.6.234-10.42.0.211-443-40129-6,chicago.cbslocal.com/2011/09/16/kane-time-to-take-the-next-step-to-that-elite-level/,no cyber attack,111.1.17.152,8077,10.42.0.211,40840,30-06-17 11:46,0
